Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
795 (s);10.30;4.50;42.48;160.70;407.77;2032.24;20.41;47.20;29.48;12.49;24.43;36.40;19.37;46.56;
800 (s);10.30;4.51;42.47;164.00;419.01;2032.34;20.40;47.22;29.46;12.53;24.43;36.40;19.38;46.73;
805 (s);10.30;4.51;42.48;161.83;416.65;2032.24;20.40;47.25;29.43;12.52;24.43;36.40;19.37;46.57;
810 (s);10.30;4.51;42.48;161.09;374.42;2032.31;20.39;47.27;29.46;12.51;24.43;36.40;19.37;46.71;
815 (s);10.30;4.51;42.47;161.25;311.10;2032.42;20.39;47.30;29.43;12.52;24.43;36.41;19.37;46.71;
820 (s);10.30;4.51;42.48;163.05;310.94;2032.26;20.39;47.32;29.43;12.54;24.44;36.41;19.38;46.92;
825 (s);10.30;4.50;42.49;162.30;311.28;2032.37;20.40;47.33;29.41;12.49;24.45;36.40;19.38;47.01;
830 (s);10.30;4.51;42.47;159.23;413.49;2032.43;20.40;46.97;29.42;12.51;24.46;36.40;19.38;47.14;
835 (s);10.30;4.50;42.49;162.39;421.00;2032.31;20.41;47.01;29.41;12.50;24.47;36.40;19.39;47.04;
840 (s);10.30;4.51;42.49;161.57;417.12;2032.38;20.41;47.13;29.41;12.51;24.48;36.40;19.39;47.04;
845 (s);10.30;4.51;42.49;161.38;417.59;2032.37;20.41;47.24;29.41;12.52;24.48;36.40;19.39;46.80;
850 (s);10.30;4.51;42.46;161.53;346.93;2032.45;20.41;47.31;29.39;12.51;24.47;36.40;19.39;46.61;
855 (s);10.30;4.51;42.49;161.21;310.17;2032.29;20.42;47.37;29.39;12.54;24.46;36.40;19.40;46.38;
861 (s);10.30;4.51;42.47;162.61;312.43;2032.25;20.43;47.41;29.38;12.53;24.46;36.40;19.41;46.57;
866 (s);10.30;4.51;42.48;161.72;388.96;2032.33;20.43;47.43;29.37;12.51;24.46;36.41;19.41;46.64;
871 (s);10.30;4.51;42.47;161.38;417.11;2032.41;20.43;47.44;29.36;12.52;24.47;36.41;19.41;46.49;
876 (s);10.30;4.51;42.47;161.92;415.44;2032.26;20.43;47.46;29.37;12.52;24.47;36.41;19.41;46.39;
881 (s);10.30;4.51;42.49;162.14;417.13;2032.16;20.43;47.48;29.40;12.52;24.47;36.41;19.41;46.45;
886 (s);10.30;4.51;42.48;163.54;296.26;2032.40;20.44;47.50;29.38;12.52;24.47;36.41;19.41;46.46;
891 (s);10.30;4.51;42.49;160.99;303.24;2032.54;20.44;47.52;29.37;12.52;24.47;36.41;19.41;46.20;
