Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
738 (s);10.12;3.87;59.96;253.92;286.08;3725.64;16.04;58.87;25.81;7.97;22.20;33.79;15.67;84.17;
743 (s);10.12;3.87;60.44;254.71;323.44;3726.41;16.05;58.87;25.81;7.99;22.21;33.79;15.66;84.20;
748 (s);10.12;3.87;60.41;252.71;333.29;3725.40;16.05;58.87;25.80;7.99;22.21;33.79;15.65;84.08;
753 (s);10.12;3.87;59.95;256.55;329.24;3725.69;16.05;58.87;25.79;7.98;22.21;33.79;15.65;84.17;
758 (s);10.13;3.88;60.44;257.05;303.85;3725.36;16.05;58.87;25.80;8.01;22.21;33.79;15.67;84.35;
763 (s);10.13;3.88;60.20;256.20;278.68;3725.73;16.06;58.88;25.82;8.00;22.21;33.79;15.67;84.37;
768 (s);10.12;3.87;60.43;253.64;341.35;3725.82;16.06;58.89;25.81;8.00;22.20;33.79;15.67;84.28;
773 (s);10.13;3.88;60.43;252.26;300.62;3726.34;16.07;58.90;25.81;8.01;22.19;33.79;15.67;84.13;
778 (s);10.12;3.88;60.43;257.91;338.74;3725.59;16.07;58.88;25.82;8.01;22.20;33.79;15.67;84.51;
783 (s);10.12;3.88;60.44;254.46;397.66;3725.51;16.08;58.89;25.81;8.03;22.21;33.79;15.67;84.16;
788 (s);10.13;3.87;60.44;256.55;368.85;3725.57;16.08;58.92;25.83;8.00;22.23;33.79;15.67;84.17;
793 (s);10.13;3.88;60.43;257.59;349.66;3725.67;16.08;58.91;25.83;8.03;22.23;33.80;15.67;84.55;
798 (s);10.13;3.88;60.45;254.13;291.44;3725.65;16.08;58.91;25.81;8.03;22.22;33.80;15.68;84.45;
803 (s);10.12;3.88;60.41;253.81;285.46;3725.44;16.08;58.92;25.81;8.02;22.23;33.80;15.67;84.15;
808 (s);10.12;3.87;60.44;256.05;301.93;3725.74;16.07;58.93;25.81;8.00;22.24;33.80;15.68;84.22;
813 (s);10.12;3.87;60.43;255.71;296.86;3725.65;16.06;58.92;25.81;7.99;22.24;33.80;15.69;84.31;
818 (s);10.12;3.88;60.18;255.52;347.70;3726.11;16.06;58.91;25.83;8.01;22.24;33.80;15.70;84.46;
823 (s);10.12;3.88;60.43;256.43;269.16;3725.74;16.06;58.91;25.82;8.01;22.24;33.80;15.69;84.03;
828 (s);10.12;3.87;60.46;255.81;309.79;3726.10;16.06;58.91;25.81;8.00;22.23;33.80;15.70;84.33;
833 (s);10.12;3.87;60.42;256.03;316.70;3725.64;16.06;58.92;25.82;8.00;22.23;33.80;15.70;84.25;
838 (s);10.12;3.88;60.43;253.38;350.84;3725.29;16.06;58.93;25.82;8.01;22.23;33.80;15.69;84.37;
843 (s);10.11;3.88;60.45;255.35;306.18;3725.65;16.06;58.93;25.83;8.01;22.22;33.80;15.69;84.25;
848 (s);10.12;3.88;60.42;253.12;300.92;3725.60;16.06;58.94;25.83;8.02;22.22;33.80;15.68;84.39;
853 (s);10.11;3.88;60.43;255.63;273.94;3725.61;16.07;58.94;25.84;8.01;22.22;33.81;15.68;84.27;
858 (s);10.12;3.87;60.43;256.13;337.85;3725.92;16.08;58.94;25.84;8.00;22.23;33.81;15.68;84.23;
863 (s);10.12;3.87;60.20;255.37;315.25;3725.92;16.08;58.95;25.85;8.00;22.23;33.81;15.68;84.12;
868 (s);10.12;3.87;60.43;254.05;265.33;3725.91;16.09;58.96;25.84;8.00;22.25;33.80;15.68;84.48;
873 (s);10.12;3.88;60.44;255.76;379.77;3725.57;16.09;58.98;25.84;8.03;22.25;33.80;15.69;84.32;
878 (s);10.12;3.88;60.44;255.32;308.66;3725.84;16.10;58.98;25.84;8.02;22.26;33.80;15.69;84.30;
883 (s);10.12;3.88;60.45;254.73;369.45;3725.04;16.10;58.99;25.84;8.02;22.29;33.81;15.69;84.31;
888 (s);10.12;3.88;60.43;255.44;320.92;3725.75;16.10;58.99;25.86;8.03;22.30;33.81;15.69;84.19;
893 (s);10.12;3.88;60.42;255.77;314.34;3725.49;16.10;58.99;25.85;8.02;22.31;33.81;15.70;84.09;
898 (s);10.12;3.88;60.46;257.72;340.91;3725.62;16.10;58.99;25.84;8.04;22.32;33.80;15.71;84.51;
903 (s);10.12;3.88;60.42;253.67;279.78;3725.83;16.09;58.99;25.85;8.02;22.33;33.80;15.72;84.32;
909 (s);10.13;3.88;60.45;256.15;309.07;3726.16;16.09;59.00;25.85;8.03;22.33;33.81;15.73;84.56;
914 (s);10.13;3.88;60.45;254.22;366.46;3725.78;16.08;58.99;25.85;8.04;22.34;33.81;15.72;84.26;
919 (s);10.13;3.88;60.44;253.59;346.91;3725.35;16.08;59.01;25.85;8.04;22.34;33.82;15.73;84.32;
924 (s);10.13;3.88;60.20;257.05;361.59;3725.63;16.08;59.01;25.86;8.03;22.35;33.82;15.73;84.34;
929 (s);10.13;3.88;60.44;253.11;307.46;3725.90;16.09;59.01;25.85;8.04;22.34;33.82;15.74;84.51;
934 (s);10.13;3.88;60.42;255.24;318.38;3725.34;16.10;59.02;25.85;8.06;22.33;33.83;15.75;84.53;
939 (s);10.13;3.88;60.42;253.47;364.51;3725.69;16.10;59.02;25.86;8.05;22.32;33.83;15.75;84.32;
944 (s);10.13;3.88;60.44;254.11;282.41;3725.70;16.12;59.03;25.85;8.06;22.32;33.84;15.76;84.30;
